trace_file,game_number,child_id,generation,parent_id,parent_rank,sampled_op,arm,prompt_sha256,prompt_chars,llm_parse_failed,proposed_word,proposed_words,proposed_word_invalid,realized_rank,predicted_closeness,predicted_closeness_clamped,predicted_bucket,self_report_parse_failed,basis_words_count,reason_chars
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,228de21087ec40329eea50c99894e0b9,2,58d738557c9f4fba9bbc39273c804155,6,l_mutation,genuine,469b8711efef41f89b70f9148836dba2a4e3bf54234c9a964d42d7ecf6f13e93,3859,False,legacy,legacy;symbol;echo,False,1701,0.3,False,top500,False,1,153
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,228de21087ec40329eea50c99894e0b9,2,58d738557c9f4fba9bbc39273c804155,6,l_mutation,wrong,92aee3cde1dcad50547ef6e3f65607a5c821aca81482779aaa3d507822b73271,3858,False,legacy,legacy;memory;remnant,False,1701,0.3,False,top500,False,1,176
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,228de21087ec40329eea50c99894e0b9,2,58d738557c9f4fba9bbc39273c804155,6,l_mutation,filler,0e0600df2b150f57d2733cd479ece5b15341fd9a109f24cd44e4d7ae91a3fec8,3848,False,vestige,vestige;remnant;trace,False,2569,0.3,False,top500,False,1,226
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,228de21087ec40329eea50c99894e0b9,2,58d738557c9f4fba9bbc39273c804155,6,l_mutation,absent,7c8409a011b122b46f77dba7aff5b725436b746113b0a39fb5374dd8a5ef1136,3620,False,tenacity,tenacity;resilience;persistence,False,26229,0.3,False,top500,False,1,164
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,08787096a3ed4b99aaa94e31fdb66c30,2,a2b3944c7edb408e83f24d69a7e0185f,127,ml_mutation,genuine,a6508cbb00d782a4e95061c1aba4da24fc929a9573a6e28cb7553e16f1524985,3727,False,building,building;structure;design,False,20,0.3,False,top500,False,1,136
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,08787096a3ed4b99aaa94e31fdb66c30,2,a2b3944c7edb408e83f24d69a7e0185f,127,ml_mutation,wrong,7c7bd71ac0f88efb690548abc30ba02465da6e1a52679b71055ab26cd786938b,3721,False,ancestry,ancestry;lineage;genealogy,False,15986,0.3,False,top500,False,1,143
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,08787096a3ed4b99aaa94e31fdb66c30,2,a2b3944c7edb408e83f24d69a7e0185f,127,ml_mutation,filler,90e95a1cba5ee11952d2ef093796ce77ae3173e4b3f28b015bb2eb5b2702ef86,3729,False,artifact,artifact;relic;remnant,False,600,0.7,False,top500,False,1,94
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,08787096a3ed4b99aaa94e31fdb66c30,2,a2b3944c7edb408e83f24d69a7e0185f,127,ml_mutation,absent,687cf6dc00d90bca72463e45f789aaa7fe7c003dd7d6115c20145b9e3e307e3d,3501,False,artifact,artifact;ruins;carving,False,600,0.6,False,top500,False,1,118
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,847e2dd14cbc4a68b1144f61d1cae02f,3,58d738557c9f4fba9bbc39273c804155,6,l_mutation,genuine,6966f88152d5b85ecb86a2631ae3554ca4f7c44b8bfa31e307b694d97150fc9a,4336,False,symbol,symbol;marker;icon,False,3107,0.3,False,top500,False,1,168
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,847e2dd14cbc4a68b1144f61d1cae02f,3,58d738557c9f4fba9bbc39273c804155,6,l_mutation,wrong,9ea50c5b51bc48185f3b48167b56b77800511b5238065d305319bba40c809b41,4328,False,symbol,symbol;icon;token,False,3107,0.3,False,top500,False,1,167
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,847e2dd14cbc4a68b1144f61d1cae02f,3,58d738557c9f4fba9bbc39273c804155,6,l_mutation,filler,d9f265a4bcedd3375d38006ad7c701a0e52fefb25a7466816b7ba72beaa118b6,4325,False,symbol,symbol;metaphor;image,False,3107,0.3,False,top500,False,1,149
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,847e2dd14cbc4a68b1144f61d1cae02f,3,58d738557c9f4fba9bbc39273c804155,6,l_mutation,absent,3b3e9de31b11522f98d9e0ea38a194489593ba1bba7ce3c756ee7223aba4f105,4097,False,symbol,symbol;icon;metaphor,False,3107,0.4,False,top500,False,1,160
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,6c439b4a405b4ded8250d09fc7fb0065,3,a2b3944c7edb408e83f24d69a7e0185f,127,l_mutation,genuine,5e473670d794a8d428e4d32ace745dfccd2f5a0689af3620db9b9e9de8acbfde,4408,False,material,material;objects;survival,False,5235,0.3,False,top500,False,1,236
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,6c439b4a405b4ded8250d09fc7fb0065,3,a2b3944c7edb408e83f24d69a7e0185f,127,l_mutation,wrong,64d8b780c8b9c65cd31a66f47dd32433d51c25c8250f18ed8f7cf44a3bcc4a61,4417,False,medium,medium;archive;transmission,False,3125,0.5,False,top500,False,1,147
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,6c439b4a405b4ded8250d09fc7fb0065,3,a2b3944c7edb408e83f24d69a7e0185f,127,l_mutation,filler,9be604bd7d7976bfe8bb2c8bcad6376f711d4a58adaa1129ef59bbe019debb38,4410,False,memory,memory;identity;perception,False,1403,0.3,False,top500,False,1,153
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,6c439b4a405b4ded8250d09fc7fb0065,3,a2b3944c7edb408e83f24d69a7e0185f,127,l_mutation,absent,20f77b65c659392d8add47da8e7166573868f4f9fbef7e05eea645b0f7f7a2b6,4182,False,memory,memory;identity;empathy,False,1403,0.5,False,top500,False,1,159
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,155769048efd42aaaf36a1c91d7eda0c,3,228de21087ec40329eea50c99894e0b9,222,ml_mutation,genuine,a79dd5a21fb4bedbe6b861fd0053934b6f75ce5103c50663bc7007de539e970a,4303,False,vestige,vestige;mark;remnant,False,2569,0.6,False,top500,False,1,140
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,155769048efd42aaaf36a1c91d7eda0c,3,228de21087ec40329eea50c99894e0b9,222,ml_mutation,wrong,002aea52bd596ff4cb4d549a75c1e3818aa4fdb3b7bce3be82dea38e8d9418df,4255,False,debris,debris;fragment;remnant,False,14979,0.6,False,top500,False,1,159
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,155769048efd42aaaf36a1c91d7eda0c,3,228de21087ec40329eea50c99894e0b9,222,ml_mutation,filler,e1eee9b986769a87c5a61d3e0fe9311a3567e9125ad5d449d063fcf6703085b1,4289,False,token,token;vestige;remnant,False,7170,0.6,False,top500,False,1,171
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,155769048efd42aaaf36a1c91d7eda0c,3,228de21087ec40329eea50c99894e0b9,222,ml_mutation,absent,2747b15d8df2d0407ac6a8cf27ebd54c2c31b8aaa3599d142633286ac0a7a386,4024,False,remnant,remnant;fragment;shard,False,549,0.7,False,top500,False,2,154
ea_llm_self_adaptive_api_1364_run1_20260722_184759.json,1364,44d0e122f9d3468e9275808399295e7d,4,58d738557c9f4fba9bbc39273c804155,6,s_mutation,genuine,7507ce1a1eb87a4bb0a7b0607e290718e9fef7949adec2e1b47026e18bcca984,4637,False,memorial,memorial;tablet;marker,False,1257,0.7,False,top100,False,1,155
